group,frame,object_index,class,xmin,ymin,xmax,ymax,center_x,center_y,width,height
zm3_10,68,9,zm_im,243.0,419.0,324.0,514.0,283.5,466.5,81.0,95.0
zm3_10,69,1,zm_el,317.0,113.0,414.0,190.0,365.5,151.5,97.0,77.0
zm3_10,69,2,zm_el,418.0,165.0,496.0,248.0,457.0,206.5,78.0,83.0
zm3_10,69,3,zm_el,405.0,280.0,505.0,352.0,455.0,316.0,100.0,72.0
zm3_10,69,4,zm_el,376.0,372.0,455.0,454.0,415.5,413.0,79.0,82.0
zm3_10,69,5,zm_el,196.0,139.0,278.0,224.0,237.0,181.5,82.0,85.0
zm3_10,69,6,zm_el,115.0,235.0,207.0,302.0,161.0,268.5,92.0,67.0
zm3_10,69,7,zm_el,276.0,286.0,351.0,377.0,313.5,331.5,75.0,91.0
zm3_10,69,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,69,9,zm_im,243.0,419.0,324.0,514.0,283.5,466.5,81.0,95.0
zm3_10,70,1,zm_el,317.0,113.0,414.0,190.0,365.5,151.5,97.0,77.0
zm3_10,70,2,zm_el,418.0,165.0,496.0,249.0,457.0,207.0,78.0,84.0
zm3_10,70,3,zm_el,405.0,280.0,505.0,352.0,455.0,316.0,100.0,72.0
zm3_10,70,4,zm_el,376.0,372.0,456.0,454.0,416.0,413.0,80.0,82.0
zm3_10,70,5,zm_el,196.0,139.0,279.0,224.0,237.5,181.5,83.0,85.0
zm3_10,70,6,zm_el,115.0,235.0,207.0,302.0,161.0,268.5,92.0,67.0
zm3_10,70,7,zm_el,275.0,286.0,351.0,377.0,313.0,331.5,76.0,91.0
zm3_10,70,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,70,9,zm_im,243.0,419.0,324.0,515.0,283.5,467.0,81.0,96.0
zm3_10,71,1,zm_el,317.0,113.0,414.0,190.0,365.5,151.5,97.0,77.0
zm3_10,71,2,zm_el,418.0,164.0,496.0,249.0,457.0,206.5,78.0,85.0
zm3_10,71,3,zm_el,405.0,279.0,505.0,352.0,455.0,315.5,100.0,73.0
zm3_10,71,4,zm_el,376.0,372.0,456.0,454.0,416.0,413.0,80.0,82.0
zm3_10,71,5,zm_el,196.0,139.0,279.0,225.0,237.5,182.0,83.0,86.0
zm3_10,71,6,zm_el,115.0,235.0,208.0,302.0,161.5,268.5,93.0,67.0
zm3_10,71,7,zm_el,275.0,286.0,352.0,377.0,313.5,331.5,77.0,91.0
zm3_10,71,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,71,9,zm_im,243.0,419.0,324.0,515.0,283.5,467.0,81.0,96.0
zm3_10,72,1,zm_el,317.0,113.0,414.0,191.0,365.5,152.0,97.0,78.0
zm3_10,72,2,zm_el,418.0,164.0,496.0,249.0,457.0,206.5,78.0,85.0
zm3_10,72,3,zm_el,405.0,279.0,505.0,352.0,455.0,315.5,100.0,73.0
zm3_10,72,4,zm_el,376.0,372.0,456.0,454.0,416.0,413.0,80.0,82.0
zm3_10,72,5,zm_el,196.0,139.0,279.0,225.0,237.5,182.0,83.0,86.0
zm3_10,72,6,zm_el,115.0,235.0,208.0,302.0,161.5,268.5,93.0,67.0
zm3_10,72,7,zm_el,275.0,286.0,352.0,377.0,313.5,331.5,77.0,91.0
zm3_10,72,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,72,9,zm_im,243.0,419.0,324.0,515.0,283.5,467.0,81.0,96.0
zm3_10,73,1,zm_el,316.0,113.0,414.0,191.0,365.0,152.0,98.0,78.0
zm3_10,73,2,zm_el,419.0,164.0,496.0,249.0,457.5,206.5,77.0,85.0
zm3_10,73,3,zm_el,404.0,279.0,505.0,352.0,454.5,315.5,101.0,73.0
zm3_10,73,4,zm_el,376.0,372.0,457.0,454.0,416.5,413.0,81.0,82.0
zm3_10,73,5,zm_el,196.0,139.0,280.0,225.0,238.0,182.0,84.0,86.0
zm3_10,73,6,zm_el,114.0,234.0,209.0,302.0,161.5,268.0,95.0,68.0
zm3_10,73,7,zm_el,275.0,286.0,352.0,377.0,313.5,331.5,77.0,91.0
zm3_10,73,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,73,9,zm_im,243.0,419.0,324.0,515.0,283.5,467.0,81.0,96.0
zm3_10,74,1,zm_el,316.0,113.0,414.0,191.0,365.0,152.0,98.0,78.0
zm3_10,74,2,zm_el,419.0,163.0,496.0,250.0,457.5,206.5,77.0,87.0
zm3_10,74,3,zm_el,404.0,279.0,506.0,352.0,455.0,315.5,102.0,73.0
zm3_10,74,4,zm_el,376.0,372.0,457.0,454.0,416.5,413.0,81.0,82.0
zm3_10,74,5,zm_el,196.0,139.0,280.0,226.0,238.0,182.5,84.0,87.0
zm3_10,74,6,zm_el,114.0,234.0,209.0,302.0,161.5,268.0,95.0,68.0
zm3_10,74,7,zm_el,275.0,286.0,352.0,377.0,313.5,331.5,77.0,91.0
zm3_10,74,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,74,9,zm_im,243.0,419.0,324.0,515.0,283.5,467.0,81.0,96.0
zm3_10,75,1,zm_el,316.0,113.0,414.0,191.0,365.0,152.0,98.0,78.0
zm3_10,75,2,zm_el,419.0,163.0,496.0,250.0,457.5,206.5,77.0,87.0
zm3_10,75,3,zm_el,404.0,278.0,506.0,351.0,455.0,314.5,102.0,73.0
zm3_10,75,4,zm_el,376.0,372.0,457.0,454.0,416.5,413.0,81.0,82.0
zm3_10,75,5,zm_el,196.0,139.0,281.0,226.0,238.5,182.5,85.0,87.0
zm3_10,75,6,zm_el,114.0,234.0,210.0,301.0,162.0,267.5,96.0,67.0
zm3_10,75,7,zm_el,275.0,286.0,352.0,377.0,313.5,331.5,77.0,91.0
zm3_10,75,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,75,9,zm_im,243.0,418.0,324.0,515.0,283.5,466.5,81.0,97.0
zm3_10,76,1,zm_el,316.0,112.0,415.0,191.0,365.5,151.5,99.0,79.0
zm3_10,76,2,zm_el,419.0,162.0,497.0,250.0,458.0,206.0,78.0,88.0
zm3_10,76,3,zm_el,403.0,278.0,506.0,351.0,454.5,314.5,103.0,73.0
zm3_10,76,4,zm_el,376.0,372.0,458.0,455.0,417.0,413.5,82.0,83.0
zm3_10,76,5,zm_el,196.0,139.0,282.0,227.0,239.0,183.0,86.0,88.0
zm3_10,76,6,zm_el,113.0,234.0,211.0,301.0,162.0,267.5,98.0,67.0
zm3_10,76,7,zm_el,275.0,286.0,352.0,377.0,313.5,331.5,77.0,91.0
zm3_10,76,8,zm_im,127.0,333.0,208.0,393.0,167.5,363.0,81.0,60.0
zm3_10,76,9,zm_im,243.0,418.0,324.0,516.0,283.5,467.0,81.0,98.0
zm3_10,77,1,zm_el,315.0,112.0,415.0,191.0,365.0,151.5,100.0,79.0
zm3_10,77,2,zm_el,420.0,162.0,497.0,251.0,458.5,206.5,77.0,89.0
zm3_10,77,3,zm_el,403.0,278.0,507.0,351.0,455.0,314.5,104.0,73.0
zm3_10,77,4,zm_el,376.0,372.0,458.0,455.0,417.0,413.5,82.0,83.0
zm3_10,77,5,zm_el,196.0,139.0,283.0,228.0,239.5,183.5,87.0,89.0
zm3_10,77,6,zm_el,113.0,233.0,211.0,301.0,162.0,267.0,98.0,68.0
zm3_10,77,7,zm_el,275.0,285.0,351.0,377.0,313.0,331.0,76.0,92.0
zm3_10,77,8,zm_im,127.0,333.0,209.0,393.0,168.0,363.0,82.0,60.0
zm3_10,77,9,zm_im,243.0,418.0,324.0,516.0,283.5,467.0,81.0,98.0
zm3_10,78,1,zm_el,314.0,112.0,415.0,192.0,364.5,152.0,101.0,80.0
zm3_10,78,2,zm_el,420.0,162.0,497.0,251.0,458.5,206.5,77.0,89.0
zm3_10,78,3,zm_el,402.0,278.0,507.0,350.0,454.5,314.0,105.0,72.0
zm3_10,78,4,zm_el,376.0,372.0,458.0,455.0,417.0,413.5,82.0,83.0
zm3_10,78,5,zm_el,196.0,139.0,284.0,228.0,240.0,183.5,88.0,89.0
zm3_10,78,6,zm_el,113.0,233.0,212.0,301.0,162.5,267.0,99.0,68.0
zm3_10,78,7,zm_el,275.0,285.0,351.0,377.0,313.0,331.0,76.0,92.0
zm3_10,78,8,zm_im,127.0,333.0,209.0,393.0,168.0,363.0,82.0,60.0
zm3_10,78,9,zm_el,243.0,418.0,324.0,516.0,283.5,467.0,81.0,98.0
zm3_10,79,1,zm_el,314.0,112.0,415.0,192.0,364.5,152.0,101.0,80.0
zm3_10,79,2,zm_el,420.0,161.0,497.0,251.0,458.5,206.0,77.0,90.0
zm3_10,79,3,zm_el,402.0,277.0,508.0,350.0,455.0,313.5,106.0,73.0
zm3_10,79,4,zm_el,376.0,372.0,459.0,455.0,417.5,413.5,83.0,83.0
zm3_10,79,5,zm_el,196.0,139.0,285.0,229.0,240.5,184.0,89.0,90.0
zm3_10,79,6,zm_el,112.0,233.0,213.0,300.0,162.5,266.5,101.0,67.0
zm3_10,79,7,zm_el,275.0,285.0,351.0,378.0,313.0,331.5,76.0,93.0
zm3_10,79,8,zm_im,127.0,333.0,209.0,393.0,168.0,363.0,82.0,60.0
zm3_10,79,9,zm_el,243.0,418.0,324.0,516.0,283.5,467.0,81.0,98.0
zm3_10,80,1,zm_el,313.0,111.0,416.0,192.0,364.5,151.5,103.0,81.0
zm3_10,80,2,zm_el,420.0,160.0,498.0,251.0,459.0,205.5,78.0,91.0
zm3_10,80,3,zm_el,402.0,277.0,508.0,350.0,455.0,313.5,106.0,73.0
zm3_10,80,4,zm_el,376.0,372.0,459.0,455.0,417.5,413.5,83.0,83.0
zm3_10,80,5,zm_el,196.0,139.0,286.0,230.0,241.0,184.5,90.0,91.0
zm3_10,80,6,zm_el,112.0,232.0,213.0,300.0,162.5,266.0,101.0,68.0
zm3_10,80,7,zm_el,274.0,284.0,350.0,378.0,312.0,331.0,76.0,94.0
zm3_10,80,8,zm_im,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,80,9,zm_el,243.0,418.0,324.0,516.0,283.5,467.0,81.0,98.0
zm3_10,81,1,zm_el,312.0,111.0,416.0,193.0,364.0,152.0,104.0,82.0
zm3_10,81,2,zm_el,420.0,159.0,498.0,251.0,459.0,205.0,78.0,92.0
zm3_10,81,3,zm_el,401.0,277.0,508.0,349.0,454.5,313.0,107.0,72.0
zm3_10,81,4,zm_el,376.0,372.0,459.0,455.0,417.5,413.5,83.0,83.0
zm3_10,81,5,zm_el,195.0,139.0,287.0,230.0,241.0,184.5,92.0,91.0
zm3_10,81,6,zm_el,112.0,232.0,214.0,300.0,163.0,266.0,102.0,68.0
zm3_10,81,7,zm_el,274.0,284.0,350.0,378.0,312.0,331.0,76.0,94.0
zm3_10,81,8,zm_im,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,81,9,zm_el,243.0,418.0,324.0,516.0,283.5,467.0,81.0,98.0
zm3_10,82,1,zm_el,311.0,111.0,416.0,193.0,363.5,152.0,105.0,82.0
zm3_10,82,2,zm_el,420.0,158.0,499.0,251.0,459.5,204.5,79.0,93.0
zm3_10,82,3,zm_el,401.0,276.0,509.0,349.0,455.0,312.5,108.0,73.0
zm3_10,82,4,zm_el,376.0,372.0,460.0,455.0,418.0,413.5,84.0,83.0
zm3_10,82,5,zm_el,195.0,139.0,288.0,231.0,241.5,185.0,93.0,92.0
zm3_10,82,6,zm_el,111.0,232.0,214.0,300.0,162.5,266.0,103.0,68.0
zm3_10,82,7,zm_el,274.0,284.0,350.0,378.0,312.0,331.0,76.0,94.0
zm3_10,82,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,82,9,zm_el,243.0,418.0,324.0,517.0,283.5,467.5,81.0,99.0
zm3_10,83,1,zm_el,311.0,111.0,416.0,194.0,363.5,152.5,105.0,83.0
zm3_10,83,2,zm_el,420.0,157.0,499.0,251.0,459.5,204.0,79.0,94.0
zm3_10,83,3,zm_el,401.0,276.0,509.0,349.0,455.0,312.5,108.0,73.0
zm3_10,83,4,zm_el,376.0,372.0,460.0,455.0,418.0,413.5,84.0,83.0
zm3_10,83,5,zm_el,195.0,139.0,289.0,232.0,242.0,185.5,94.0,93.0
zm3_10,83,6,zm_el,111.0,232.0,215.0,300.0,163.0,266.0,104.0,68.0
zm3_10,83,7,zm_el,274.0,283.0,350.0,378.0,312.0,330.5,76.0,95.0
zm3_10,83,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,83,9,zm_el,243.0,418.0,324.0,517.0,283.5,467.5,81.0,99.0
zm3_10,84,1,zm_el,310.0,111.0,416.0,194.0,363.0,152.5,106.0,83.0
zm3_10,84,2,zm_el,420.0,156.0,500.0,252.0,460.0,204.0,80.0,96.0
zm3_10,84,3,zm_el,400.0,276.0,509.0,349.0,454.5,312.5,109.0,73.0
zm3_10,84,4,zm_el,376.0,372.0,461.0,455.0,418.5,413.5,85.0,83.0
zm3_10,84,5,zm_el,195.0,139.0,289.0,232.0,242.0,185.5,94.0,93.0
zm3_10,84,6,zm_el,110.0,231.0,216.0,299.0,163.0,265.0,106.0,68.0
zm3_10,84,7,zm_el,273.0,283.0,349.0,379.0,311.0,331.0,76.0,96.0
zm3_10,84,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,84,9,zm_el,243.0,418.0,324.0,517.0,283.5,467.5,81.0,99.0
zm3_10,85,1,zm_el,309.0,110.0,417.0,194.0,363.0,152.0,108.0,84.0
zm3_10,85,2,zm_el,420.0,155.0,500.0,252.0,460.0,203.5,80.0,97.0
zm3_10,85,3,zm_el,399.0,276.0,510.0,349.0,454.5,312.5,111.0,73.0
zm3_10,85,4,zm_el,376.0,372.0,461.0,455.0,418.5,413.5,85.0,83.0
zm3_10,85,5,zm_el,195.0,139.0,290.0,233.0,242.5,186.0,95.0,94.0
zm3_10,85,6,zm_el,110.0,231.0,216.0,299.0,163.0,265.0,106.0,68.0
zm3_10,85,7,zm_el,273.0,283.0,349.0,379.0,311.0,331.0,76.0,96.0
zm3_10,85,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,85,9,zm_el,243.0,418.0,324.0,517.0,283.5,467.5,81.0,99.0
zm3_10,86,1,zm_el,308.0,110.0,417.0,195.0,362.5,152.5,109.0,85.0
zm3_10,86,2,zm_el,420.0,155.0,500.0,252.0,460.0,203.5,80.0,97.0
zm3_10,86,3,zm_el,398.0,276.0,510.0,349.0,454.0,312.5,112.0,73.0
zm3_10,86,4,zm_el,376.0,372.0,461.0,455.0,418.5,413.5,85.0,83.0
zm3_10,86,5,zm_el,195.0,139.0,290.0,233.0,242.5,186.0,95.0,94.0
zm3_10,86,6,zm_el,110.0,231.0,217.0,299.0,163.5,265.0,107.0,68.0
zm3_10,86,7,zm_el,273.0,282.0,349.0,379.0,311.0,330.5,76.0,97.0
zm3_10,86,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,86,9,zm_el,242.0,417.0,324.0,516.0,283.0,466.5,82.0,99.0
zm3_10,87,1,zm_el,308.0,110.0,417.0,195.0,362.5,152.5,109.0,85.0
zm3_10,87,2,zm_el,419.0,154.0,500.0,252.0,459.5,203.0,81.0,98.0
zm3_10,87,3,zm_el,397.0,276.0,510.0,349.0,453.5,312.5,113.0,73.0
zm3_10,87,4,zm_el,376.0,372.0,462.0,455.0,419.0,413.5,86.0,83.0
zm3_10,87,5,zm_el,195.0,139.0,290.0,234.0,242.5,186.5,95.0,95.0
zm3_10,87,6,zm_el,110.0,231.0,217.0,299.0,163.5,265.0,107.0,68.0
zm3_10,87,7,zm_el,273.0,282.0,348.0,379.0,310.5,330.5,75.0,97.0
zm3_10,87,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,87,9,zm_el,242.0,416.0,324.0,515.0,283.0,465.5,82.0,99.0
zm3_10,88,1,zm_el,307.0,110.0,417.0,196.0,362.0,153.0,110.0,86.0
zm3_10,88,2,zm_el,419.0,154.0,501.0,252.0,460.0,203.0,82.0,98.0
zm3_10,88,3,zm_el,396.0,276.0,510.0,350.0,453.0,313.0,114.0,74.0
zm3_10,88,4,zm_el,376.0,372.0,462.0,455.0,419.0,413.5,86.0,83.0
zm3_10,88,5,zm_el,195.0,139.0,291.0,234.0,243.0,186.5,96.0,95.0
zm3_10,88,6,zm_el,109.0,231.0,218.0,299.0,163.5,265.0,109.0,68.0
zm3_10,88,7,zm_el,272.0,282.0,348.0,380.0,310.0,331.0,76.0,98.0
zm3_10,88,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,88,9,zm_el,243.0,415.0,325.0,514.0,284.0,464.5,82.0,99.0
zm3_10,89,1,zm_el,309.0,109.0,418.0,195.0,363.5,152.0,109.0,86.0
zm3_10,89,2,zm_el,419.0,154.0,501.0,252.0,460.0,203.0,82.0,98.0
zm3_10,89,3,zm_el,395.0,277.0,510.0,350.0,452.5,313.5,115.0,73.0
zm3_10,89,4,zm_el,376.0,372.0,462.0,455.0,419.0,413.5,86.0,83.0
zm3_10,89,5,zm_el,195.0,139.0,291.0,235.0,243.0,187.0,96.0,96.0
zm3_10,89,6,zm_el,109.0,231.0,218.0,300.0,163.5,265.5,109.0,69.0
zm3_10,89,7,zm_el,272.0,281.0,348.0,380.0,310.0,330.5,76.0,99.0
zm3_10,89,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,89,9,zm_el,244.0,414.0,326.0,513.0,285.0,463.5,82.0,99.0
zm3_10,90,1,zm_el,310.0,108.0,418.0,195.0,364.0,151.5,108.0,87.0
zm3_10,90,2,zm_el,418.0,153.0,501.0,252.0,459.5,202.5,83.0,99.0
zm3_10,90,3,zm_el,394.0,277.0,511.0,350.0,452.5,313.5,117.0,73.0
zm3_10,90,4,zm_el,375.0,372.0,463.0,455.0,419.0,413.5,88.0,83.0
zm3_10,90,5,zm_el,194.0,139.0,292.0,235.0,243.0,187.0,98.0,96.0
zm3_10,90,6,zm_el,109.0,231.0,219.0,300.0,164.0,265.5,110.0,69.0
zm3_10,90,7,zm_el,272.0,281.0,348.0,380.0,310.0,330.5,76.0,99.0
zm3_10,90,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,90,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,91,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,91,2,zm_el,418.0,153.0,501.0,252.0,459.5,202.5,83.0,99.0
zm3_10,91,3,zm_el,394.0,277.0,511.0,350.0,452.5,313.5,117.0,73.0
zm3_10,91,4,zm_el,375.0,371.0,463.0,455.0,419.0,413.0,88.0,84.0
zm3_10,91,5,zm_el,194.0,139.0,292.0,236.0,243.0,187.5,98.0,97.0
zm3_10,91,6,zm_el,109.0,231.0,219.0,300.0,164.0,265.5,110.0,69.0
zm3_10,91,7,zm_el,271.0,281.0,347.0,380.0,309.0,330.5,76.0,99.0
zm3_10,91,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,91,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,92,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,92,2,zm_el,418.0,152.0,501.0,252.0,459.5,202.0,83.0,100.0
zm3_10,92,3,zm_el,393.0,277.0,511.0,350.0,452.0,313.5,118.0,73.0
zm3_10,92,4,zm_el,375.0,371.0,464.0,455.0,419.5,413.0,89.0,84.0
zm3_10,92,5,zm_el,194.0,139.0,292.0,236.0,243.0,187.5,98.0,97.0
zm3_10,92,6,zm_el,109.0,231.0,220.0,300.0,164.5,265.5,111.0,69.0
zm3_10,92,7,zm_el,271.0,280.0,347.0,381.0,309.0,330.5,76.0,101.0
zm3_10,92,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,92,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,93,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,93,2,zm_el,418.0,152.0,501.0,252.0,459.5,202.0,83.0,100.0
zm3_10,93,3,zm_el,392.0,277.0,511.0,350.0,451.5,313.5,119.0,73.0
zm3_10,93,4,zm_el,375.0,371.0,464.0,455.0,419.5,413.0,89.0,84.0
zm3_10,93,5,zm_el,194.0,139.0,293.0,237.0,243.5,188.0,99.0,98.0
zm3_10,93,6,zm_el,109.0,231.0,220.0,301.0,164.5,266.0,111.0,70.0
zm3_10,93,7,zm_el,271.0,280.0,347.0,381.0,309.0,330.5,76.0,101.0
zm3_10,93,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,93,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,94,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,94,2,zm_el,418.0,152.0,502.0,252.0,460.0,202.0,84.0,100.0
zm3_10,94,3,zm_el,391.0,277.0,512.0,350.0,451.5,313.5,121.0,73.0
zm3_10,94,4,zm_el,374.0,371.0,465.0,454.0,419.5,412.5,91.0,83.0
zm3_10,94,5,zm_el,194.0,139.0,294.0,237.0,244.0,188.0,100.0,98.0
zm3_10,94,6,zm_el,108.0,231.0,221.0,301.0,164.5,266.0,113.0,70.0
zm3_10,94,7,zm_el,271.0,280.0,346.0,381.0,308.5,330.5,75.0,101.0
zm3_10,94,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,94,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,95,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,95,2,zm_el,417.0,152.0,502.0,252.0,459.5,202.0,85.0,100.0
zm3_10,95,3,zm_el,390.0,277.0,512.0,351.0,451.0,314.0,122.0,74.0
zm3_10,95,4,zm_el,374.0,371.0,465.0,454.0,419.5,412.5,91.0,83.0
zm3_10,95,5,zm_el,194.0,138.0,294.0,238.0,244.0,188.0,100.0,100.0
zm3_10,95,6,zm_el,108.0,231.0,221.0,301.0,164.5,266.0,113.0,70.0
zm3_10,95,7,zm_el,270.0,279.0,346.0,381.0,308.0,330.0,76.0,102.0
zm3_10,95,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,95,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,96,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,96,2,zm_el,417.0,152.0,502.0,252.0,459.5,202.0,85.0,100.0
zm3_10,96,3,zm_el,389.0,277.0,512.0,351.0,450.5,314.0,123.0,74.0
zm3_10,96,4,zm_el,374.0,371.0,465.0,454.0,419.5,412.5,91.0,83.0
zm3_10,96,5,zm_el,194.0,138.0,295.0,239.0,244.5,188.5,101.0,101.0
zm3_10,96,6,zm_el,108.0,231.0,222.0,301.0,165.0,266.0,114.0,70.0
zm3_10,96,7,zm_el,270.0,279.0,346.0,381.0,308.0,330.0,76.0,102.0
zm3_10,96,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,96,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_10,97,1,zm_el,301.0,92.0,399.0,191.0,350.0,141.5,98.0,99.0
zm3_10,97,2,zm_el,417.0,151.0,502.0,252.0,459.5,201.5,85.0,101.0
zm3_10,97,3,zm_el,388.0,277.0,512.0,351.0,450.0,314.0,124.0,74.0
zm3_10,97,4,zm_el,374.0,371.0,465.0,454.0,419.5,412.5,91.0,83.0
zm3_10,97,5,zm_el,195.0,137.0,296.0,240.0,245.5,188.5,101.0,103.0
zm3_10,97,6,zm_el,108.0,231.0,222.0,302.0,165.0,266.5,114.0,71.0
zm3_10,97,7,zm_el,270.0,279.0,345.0,382.0,307.5,330.5,75.0,103.0
zm3_10,97,8,zm_el,128.0,333.0,209.0,393.0,168.5,363.0,81.0,60.0
zm3_10,97,9,zm_el,263.0,403.0,342.0,515.0,302.5,459.0,79.0,112.0
zm3_11,1,1,zm_im,364.0,118.0,426.0,176.0,395.0,147.0,62.0,58.0
zm3_11,1,2,zm_im,452.0,207.0,512.0,287.0,482.0,247.0,60.0,80.0
zm3_11,1,3,zm_im,195.0,89.0,272.0,146.0,233.5,117.5,77.0,57.0
zm3_11,1,4,zm_im,282.0,181.0,339.0,250.0,310.5,215.5,57.0,69.0
zm3_11,1,5,zm_im,93.0,199.0,184.0,266.0,138.5,232.5,91.0,67.0
zm3_11,1,6,zm_im,187.0,259.0,272.0,326.0,229.5,292.5,85.0,67.0
zm3_11,1,7,zm_im,291.0,303.0,371.0,373.0,331.0,338.0,80.0,70.0
zm3_11,1,8,zm_im,444.0,347.0,514.0,430.0,479.0,388.5,70.0,83.0
zm3_11,1,9,zm_im,316.0,406.0,404.0,467.0,360.0,436.5,88.0,61.0
zm3_11,1,10,zm_im,143.0,359.0,222.0,430.0,182.5,394.5,79.0,71.0
zm3_11,2,1,zm_im,364.0,118.0,426.0,176.0,395.0,147.0,62.0,58.0
zm3_11,2,2,zm_im,452.0,207.0,513.0,287.0,482.5,247.0,61.0,80.0
zm3_11,2,3,zm_im,195.0,89.0,272.0,146.0,233.5,117.5,77.0,57.0
zm3_11,2,4,zm_im,281.0,181.0,339.0,250.0,310.0,215.5,58.0,69.0
zm3_11,2,5,zm_im,93.0,199.0,184.0,266.0,138.5,232.5,91.0,67.0
zm3_11,2,6,zm_im,187.0,259.0,272.0,326.0,229.5,292.5,85.0,67.0
zm3_11,2,7,zm_im,291.0,303.0,371.0,374.0,331.0,338.5,80.0,71.0
zm3_11,2,8,zm_im,444.0,347.0,514.0,430.0,479.0,388.5,70.0,83.0
zm3_11,2,9,zm_im,316.0,406.0,405.0,467.0,360.5,436.5,89.0,61.0
zm3_11,2,10,zm_im,143.0,359.0,222.0,430.0,182.5,394.5,79.0,71.0
zm3_11,3,1,zm_im,364.0,118.0,427.0,177.0,395.5,147.5,63.0,59.0
zm3_11,3,2,zm_im,452.0,206.0,513.0,287.0,482.5,246.5,61.0,81.0
zm3_11,3,3,zm_im,195.0,89.0,272.0,146.0,233.5,117.5,77.0,57.0
zm3_11,3,4,zm_im,281.0,180.0,340.0,250.0,310.5,215.0,59.0,70.0
zm3_11,3,5,zm_im,92.0,200.0,184.0,266.0,138.0,233.0,92.0,66.0
zm3_11,3,6,zm_im,187.0,259.0,272.0,326.0,229.5,292.5,85.0,67.0
zm3_11,3,7,zm_im,291.0,303.0,371.0,374.0,331.0,338.5,80.0,71.0
zm3_11,3,8,zm_im,444.0,347.0,514.0,430.0,479.0,388.5,70.0,83.0
zm3_11,3,9,zm_im,316.0,406.0,405.0,467.0,360.5,436.5,89.0,61.0
zm3_11,3,10,zm_im,143.0,358.0,222.0,430.0,182.5,394.0,79.0,72.0
zm3_11,4,1,zm_im,364.0,118.0,427.0,177.0,395.5,147.5,63.0,59.0
zm3_11,4,2,zm_im,452.0,206.0,513.0,287.0,482.5,246.5,61.0,81.0
zm3_11,4,3,zm_im,195.0,89.0,272.0,146.0,233.5,117.5,77.0,57.0
zm3_11,4,4,zm_im,281.0,180.0,340.0,251.0,310.5,215.5,59.0,71.0
zm3_11,4,5,zm_im,92.0,200.0,184.0,266.0,138.0,233.0,92.0,66.0
